gene	symbol	TV_pcor_estimate	TV_pcor_p.adj	TV_aov_cell_p.adj	TV_aov_infection_p.adj	TV_aov_infection_mean_logFC	TV_aov_cell.infection_p.adj	DMelNV_pcor_estimate	DMelNV_pcor_p.adj	DMelNV_aov_cell_p.adj	DMelNV_aov_infection_p.adj	DMelNV_aov_infection_mean_logFC	DMelNV_aov_cell.infection_p.adj
Dmel_CG1660	Tim9a	-0.0175340660331585	1	0.0000000000000012058832402511	1	NA	1	-0.0876963555324075	1	0.00000000659157111263265	1	NA	1
Dmel_CG1989	Yippee	0.00435182616349493	1	0.00256636798473916	1	NA	1	-0.0679759655923467	1	0.023215527734768	1	NA	1
Dmel_CG12175	tth	-0.0562911397782914	1	0.167038143804715	1	NA	1	0.250909795143934	1	0.250948167423928	1	NA	1
Dmel_CG11134	CG11134	-0.0636495709200608	1	0.00000000000000000000000000638464039204089	1	NA	1	-0.196114429035564	1	0.0000000000000000000846914436072035	1	NA	1
Dmel_CG11151	CG11151	-0.0212869285451087	1	4.42208593704265e-114	1	NA	1	-0.456749900462249	1	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000764417065040303	1	NA	1
Dmel_CG10990	Pdcd4	-0.0398687163431449	1	0.000000000000000000000000000000000000000000000000000000000000000000128067129325097	1	NA	1	-0.309773988791832	1	0.0000000000000000000000000000000000000000000000000000000000000209862696408633	1	NA	1
Dmel_CG10992	CtsB1	-0.000646935026020622	1	0	1	NA	1	-0.698209555807093	0.000141870869708044	0	0.0000000582091184849713	-0.238888490416037	1
Dmel_CG10997	Clic	-0.0309367480938343	1	1.2372741322797e-194	1	NA	1	0.00285478706265185	1	2.89655521417124e-176	1	NA	1
Dmel_CG32626	AMPdeam	0.0161845150412815	1	2.23528111052915e-203	1	NA	1	0.316925674684433	1	2.45610763740917e-165	1	NA	1
Dmel_CG45477	mamo	-0.0170336949560677	1	1.7106075332274e-253	1	NA	1	-0.255672684948919	1	9.59084024163015e-218	1	NA	1
Dmel_CG18319	ben	-0.0402004028961346	1	0.000000000000000000000000000000000000115706960934704	1	NA	1	-0.0496955670012133	1	0.00000000000000000000000000183621396672097	1	NA	1
Dmel_CG14413	mRpS25	-0.101251860653158	1	0.000000293477183385346	1	NA	1	-0.0962000256787352	1	0.000000106974482929356	1	NA	1
Dmel_CG14407	CG14407	-0.0800792010731925	1	0.0000000126559495895864	1	NA	1	-0.318218756173663	1	0.00000200625592993594	1	NA	1
Dmel_CG5548	ND-B18	-0.0459923995250725	1	0.000000000000000000000000000000000000000000346598021493765	1	NA	1	-0.211119430690326	1	0.000000000000000000000000000000000566562270414564	1	NA	1
Dmel_CG9057	Lsd-2	-0.0230212912199186	1	0.000000000000000000000000000000000000000000000000603253302288646	1	NA	1	-0.176423932807651	1	0.00000000000000000000000000000000000000000000404367681439995	1	NA	1
Dmel_CG9065	CG9065	-0.0510945261667995	1	0.000000000000043855785225576	1	NA	1	0.0839444770181806	1	0.000000000140567155197817	1	NA	1
Dmel_CG9091	RpL37a	0.036617586524635	1	3.14656405389201e-252	1	NA	1	-0.486030776126687	1	1.7072537983086e-227	0.000000818314113087794	-0.170607968555657	1
Dmel_CG6146	Top1	-0.00250420516568688	1	0.0111897421332837	1	NA	1	-0.082794482415699	1	1	1	NA	1
Dmel_CG9195	Scamp	-0.0789475128252647	1	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000885804147507113	0.0444505542599236	-0.143145997441961	1	0.0948902079144088	1	0.000000000000000000000000000000000000000000000000000000000000000000000000000000720036499331019	1	NA	1
Dmel_CG11654	Ahcy	-0.0113955426076596	1	0.000000000000000000000000205694475300288	1	NA	1	-0.425274748417763	1	0.0000000000000000000000120897976578261	1	NA	1
Dmel_CG6340	CG6340	-0.0671067031078527	1	1	1	NA	1	-0.27635877410798	1	1	1	NA	1
Dmel_CG33206	Gmap	-0.0204635315437384	1	2.44568480383892e-126	1	NA	1	-0.378888694946436	1	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000333123366239136	1	NA	1
Dmel_CG9245	Pis	-0.020529528098199	1	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000137002542276334	1	NA	1	-0.0111516251127598	1	0.00000000000000000000000000000000000000000000000000000000927700893935552	1	NA	1
Dmel_CG8198	MagR	-0.0371900278028788	1	0.000133355414185438	1	NA	1	0.0299801394445513	1	0.00002859803281425	1	NA	1
Dmel_CG8974	CG8974	-0.00117375244710916	1	0.0000000235294962429007	0.516437947265678	NA	1	-0.0584508348093888	1	0.000100215300070598	1	NA	1
Dmel_CG8544	sd	-0.0369022648929153	1	0.000000000000000000100119806787739	1	NA	1	-0.106282150900132	1	0.000000000000000000138872385479257	1	NA	1
Dmel_CG9012	Chc	-0.0473043254832478	1	0.000000000000000000000000000000000000126527330063845	1	NA	1	0.132871524482594	1	0.000000000000000000000000000719727299185171	1	NA	1
Dmel_CG9032	sun	-0.0414212156736933	1	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000023645608609029	1	NA	1	-0.494267163210896	0.81569312347461	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000866756224613137	1	NA	1
Dmel_CG10545	Gbeta13F	0.0436199630413671	1	0.0000000000000000000000000000000000000000000000000000000001048509851435	1	NA	1	-0.234473591767706	1	0.00000000000000000000000000000000000000000000000000107002355015997	1	NA	1
Dmel_CG8893	Gapdh2	-0.0668956956471307	1	0.0000000000000000000000000000000000000000000000107522342091513	1	NA	1	-0.451554623938502	1	0.00000000000000000000000000000000000000000129029075332661	0.63649531497511	NA	1
Dmel_CG9066	MSBP	-0.0343263223750754	1	0.00000000000000000000000000000000000000000000000000000000000000116142963772896	1	NA	1	-0.161964744241743	1	0.0000000000000000000000000000000000000000000000000000000901794477718946	1	NA	1
Dmel_CG18102	shi	0.0196552201626559	1	0.0000000000000933771553200233	1	NA	1	-0.0895512615238664	1	0.00000000317600257763069	1	NA	1
Dmel_CG9172	ND-20	-0.000469657067514179	1	0.00000000000000000000000000000000000469817902123226	1	NA	1	-0.221763721432905	1	0.00000000000000000000000000134408064594451	1	NA	1
Dmel_CG9177	eIF5	0.00685409596832132	1	0.0800411265426611	1	NA	1	0.180872943324706	1	1	1	NA	1
Dmel_CG8933	exd	-0.0190418166208558	1	0.0694014042197465	1	NA	1	-0.121161111404723	1	1	1	NA	1
Dmel_CG3415	Mfe2	0.0218394331567639	1	0.00000000000000000385344179157681	1	NA	1	-0.148735762517436	1	0.0000000000917281065608795	1	NA	1
Dmel_CG3422	Prosalpha4	-0.057562730511167	1	0.00000000000000000000000000000000000000000000002317674669294	1	NA	1	0.0801552472854657	1	0.00000000000000000000000000000000000000118092979178301	1	NA	1
Dmel_CG32576	CG32576	-0.00413722458272093	1	0.0213703164629365	1	NA	1	0.212635476063824	1	0.11833231535801	1	NA	1
Dmel_CG3560	UQCR-14	0.0528621382081444	1	3.5451336463379e-135	1	NA	1	-0.621343068186817	0.00765722410912457	1.95812888045269e-114	1	NA	1
Dmel_CG9911	CG9911	-0.0766487829930976	1	0.00144463468911109	1	NA	1	0.0539753650871302	1	0.68696265047545	1	NA	1
Dmel_CG9916	Cyp1	-0.0432394625194305	1	0	1	NA	1	-0.466765158501241	1	1.23077459830171e-296	0.0361837535719328	-0.235905317093636	1
Dmel_CG12223	Dsp1	0.0279979256875144	1	0.00000000000000000000000000000908939518960153	1	NA	1	0.0999108770930777	1	0.000000000000000000000000149494396572323	1	NA	1
Dmel_CG9998	U2af50	-0.0805793771933048	1	0.0425982340070577	1	NA	1	0.166626515181106	1	0.0321809879498255	1	NA	1
Dmel_CG4211	nonA	0.014880549828895	1	0.0000000000191759657219184	1	NA	1	-0.00583604200191802	1	0.000000107249293172826	1	NA	1
Dmel_CG9947	CDC50	-0.155359648532424	0.0220135661413149	0.000000000000000000000000000000000000000000000000000000000000000000000020302761963321	1	NA	1	0.21261192213772	1	0.0000000000000000000000000000000000000000000000000000000000000434987782959878	1	NA	1
Dmel_CG9946	eIF2alpha	-0.00382599829726292	1	0.0000000000000651461448676673	1	NA	1	-0.253709356396985	1	0.00000000000695508047506541	1	NA	1
Dmel_CG9901	Arp2	-0.0529460088607159	1	0.000000000000000263811995680425	0.88562518975299	NA	1	0.11382014106544	1	0.0000000000000000427859608671885	1	NA	1
Dmel_CG4464	RpS19a	0.035815649565874	1	1.31430468181642e-162	1	NA	1	-0.428074469687402	1	2.62383724556163e-153	0.0256754861955841	-0.19877157547098	1
Dmel_CG9742	SNRPG	0.0113477040516588	1	0.00000000000000000000012866498911071	1	NA	1	-0.449252833052712	1	0.0000000000003179390657553	1	NA	1
Dmel_CG9099	DENR	-0.0285424597606978	1	0.000000000000154005899527675	1	NA	1	-0.214232107217617	1	0.00000000111244856116029	1	NA	1
Dmel_CG8936	Arpc3B	-0.0214769564258748	1	0.00000000000000000000000000000000124253154047008	0.384986505651146	NA	1	0.0395713124927243	1	0.0000000000000000000000000000000000241497020068938	1	NA	1
Dmel_CG8922	RpS5a	0.0118137699402024	1	1.57429363424283e-209	1	NA	1	-0.461125640234461	1	1.56036339748713e-193	0.000000324063756121827	-0.350482765099702	1
Dmel_CG5010	Chchd2	0.0112433751150821	1	7.57178867296978e-182	1	NA	1	0.621661615428162	0.00754825959904069	3.20136982206666e-142	0.000000000756285220322289	0.37462384830002	0.00000191168569104519
Dmel_CG8675	CG8675	-0.0348645647057533	1	0.00000000521929322089436	1	NA	1	0.0296264758784021	1	0.0000000157659726202707	1	NA	1
Dmel_CG8649	Fim	-0.0236668320588223	1	0.0000000000000000000000000000000000000000000000000000000000000000000017124735422725	1	NA	1	0.211215953814114	1	0.00000000000000000000000000000000000000000000000000000000000000225971539770296	1	NA	1
Dmel_CG12991	CG12991	-0.0619978206648203	1	2.5797527483293e-170	1	NA	1	-0.0896176024127872	1	8.8159358937242e-156	1	NA	1
Dmel_CG5703	ND-24	-0.0750759371658508	1	0.000000000000000000000000989635379365938	1	NA	1	-0.114957290781628	1	0.00000000000000000002286050891902	1	NA	1
Dmel_CG32555	RhoGAPp190	-0.0264608948905768	1	0.000000000000000000000000000000181872025179233	1	NA	1	-0.107781761116335	1	0.0000000000000000000000343394767248506	1	NA	1
Dmel_CG5870	beta-Spec	0.0375080871469246	1	0.000000000000000000000000000000000440003223018782	1	NA	1	-0.233613697068302	1	0.00000000000000000000000000000626585827568494	1	NA	1
Dmel_CG42273	mnb	0.00981263490066006	1	1	1	NA	1	0.277824797683963	1	1	1	NA	1
Dmel_CG6842	Vps4	-0.0767963197224248	1	0.000000241843241936926	1	NA	1	0.0586676668493572	1	0.000000000396346936823867	1	NA	1
Dmel_CG6606	Rip11	-0.0840225563268448	1	0.00000000000619410498185393	1	NA	1	0.309947745453941	1	0.00000000457431652685934	0.0308296908861871	0.133716298265166	0.730596368844287
Dmel_CG6617	CG6617	0.00973972537162572	1	0.0000688711017495064	1	NA	1	0.0207334693547659	1	0.0740267622096187	1	NA	1
Dmel_CG6891	CG6891	0.013674016038921	1	1.41430897776064e-158	1	NA	1	-0.49840177243568	0.720383176049059	5.07877470475214e-139	1	NA	1
Dmel_CG42450	CG42450	0.0148630321978958	1	0.0000000000000000000000000000000000000000680909044614808	1	NA	1	-0.316531477261771	1	0.000000000000000000000000000000948520826495608	1	NA	1
Dmel_CG34330	CG34330	-0.0162916366714349	1	2.3661228427182e-183	1	NA	1	-0.676576902111834	0.000491029614560398	7.88202478134504e-168	0.102820653372382	NA	1
Dmel_CG12203	ND-18	-0.00252328434103783	1	0.000000000000000000000000000000000000003589964065804	1	NA	1	-0.337411444497013	1	0.0000000000000000000000000000000325066629819584	1	NA	1
Dmel_CG14199	ksh	0.00265397354999762	1	0.00000530332991548105	1	NA	1	-0.172016246831631	1	0.00000151046357924764	1	NA	1
Dmel_CG3400	Pfrx	-0.0234933168314087	1	0.0000000000000000000000000000000000000000000127020621935716	1	NA	1	-0.124476450800721	1	0.0000000000000000000000063708239336665	1	NA	1
Dmel_CG12233	Idh3a	-0.0355120696595263	1	0.00000000000000000000000000000000000000000000625467069857289	1	NA	1	-0.17889647847885	1	0.00000000000000000000000000000000000000595338982401578	1	NA	1
Dmel_CG14217	Tao	0.00849543198113448	1	0.000000000000000000000000321422799747043	1	NA	1	-0.118136092990794	1	0.00000000000000000000000956269913941356	1	NA	1
Dmel_CG14206	RpS10b	0.0010631273097858	1	1.33707389356766e-278	1	NA	1	-0.578609823121251	0.0457918768379317	9.22431043795594e-264	0.295852823176294	NA	1
Dmel_CG14210	CG14210	-0.074738953764614	1	0.000586829128534623	1	NA	1	0.0688370739460708	1	0.00128530700957364	1	NA	1
Dmel_CG14213	Rcd-1	-0.00307683018063533	1	1	1	NA	1	0.117160123735698	1	1	1	NA	1
Dmel_CG14214	Sec61gamma	-0.0624861479606542	1	0.0000000000000000000000000000000000000987981589998498	1	NA	1	-0.0785683694659157	1	0.0000000000000000000000000000000000281857520027049	1	NA	1
Dmel_CG14224	Ubqn	-0.0532650101001525	1	0.0000000000119833381540768	1	NA	1	0.102047021087594	1	0.00000000000000411084304274654	1	NA	1
Dmel_CG14235	COX6B	-0.024419408965244	1	8.99435031704098e-208	1	NA	1	-0.628823843276402	0.00544568820060806	1.08118187339146e-175	0.0199915882265141	-0.270962173460899	1
Dmel_CG11940	pico	-0.124911927899432	0.75455196314306	0.000000806068869999471	1	NA	1	0.172795209023544	1	0.00019684177321359	1	NA	1
Dmel_CG9575	Rab35	-0.0749522652348384	1	1	1	NA	1	0.0954622571640011	1	1	1	NA	1
Dmel_CG9577	CG9577	-0.0765295204074006	1	0.000000000000000000000357472530216152	1	NA	1	-0.184879537656501	1	0.000000000000000000178978645825572	1	NA	1
Dmel_CG9579	AnxB10	0.000711825026036557	1	0.0000000000000000000000000000000000000000000000000000000278379704525899	0.889951147461651	NA	1	0.260111631413801	1	0.00000000000000000000000000000000000000000000000996864583938217	1	NA	1
Dmel_CG17065	CG17065	-0.0132543967376135	1	0.000000000000000000000149911103267158	1	NA	1	0.0386553646864431	1	0.0000000000000243111995808758	1	NA	1
Dmel_CG11738	l(1)G0004	-0.0413540988508167	1	0.000000317033311875387	1	NA	1	0.273864793151705	1	0.00000359493969405467	1	NA	1
Dmel_CG1467	Syx16	-0.0399796290129025	1	0.000000000000000000000000000109071803195825	1	NA	1	0.149038879138243	1	0.000000000000000000000000000023833443250905	1	NA	1
Dmel_CG1412	RhoGAP19D	-0.00445771902644591	1	0.00000000000000000000000000000000000000000000000000000000000000000000000000447403525271116	1	NA	1	-0.265659770559749	1	0.0000000000000000000000000000000000000000000000000000000000000000000315981629781127	1	NA	1
Dmel_CG1740	Ntf-2	-0.0731006587421671	1	0.00000000000000000000000000000248810135274328	1	NA	1	0.205473028816399	1	0.00000000000000000000000000000120618635835121	1	NA	1
Dmel_CG1489	Rpt6	-0.0533207521222922	1	0.0000000000000000000191959361366825	1	NA	1	-0.144415080442229	1	0.000000000000000000331314018449414	1	NA	1
Dmel_CG1696	Dd	-0.0635174069564617	1	0.000926742850455812	1	NA	1	-0.366662966926638	1	0.460876095875252	1	NA	1
Dmel_CG14476	GCS2alpha	-0.0808600407577203	1	0.0000000000000000000000000000148465083547308	1	NA	1	0.0691987022179172	1	0.000000000000000000000000000173470266358184	1	NA	1
Dmel_CG14619	Usp2	-0.0151778872856778	1	0.00000000000000000000174078805829935	0.0247510310535137	-0.00280887379538044	1	0.0617190072999862	1	0.00000000000000000000000112905358945015	1	NA	1
Dmel_CG17515	Rab21	-0.0300649267708988	1	0.126954709761113	1	NA	1	0.117725702907342	1	0.0779326434292492	1	NA	1
Dmel_CG2671	l(2)gl	0.0200878972235593	1	0.000000000000000000000000000604013079277941	1	NA	1	0.077682404494136	1	0.0000000000000000000000420137164081734	1	NA	1
Dmel_CG11372	galectin	-0.0745766067807194	1	0.0000000000402280411822307	1	NA	1	-0.244169364307624	1	0.0000256209780046995	1	NA	1
Dmel_CG2674	Sam-S	-0.0227227068748175	1	0.000000000000000000000000000691521037030989	1	NA	1	-0.153033307625958	1	0.000000000000000000000000143447898490758	1	NA	1
Dmel_CG11455	ND-15	-0.0263231142396549	1	0.0000000000000000000000000000000000000000000000000000000000000429424384923537	1	NA	1	-0.391016165998978	1	0.0000000000000000000000000000000000000000000000000000389108633970306	1	NA	1
Dmel_CG3164	CG3164	-0.026957679719527	1	0.00000000000000000000000000119431183847393	1	NA	1	-0.166461908557645	1	0.000000000000000000000893235624022133	1	NA	1
Dmel_CG18497	spen	-0.036049061872464	1	0.0000000000000000000000000000000000000000115561900293781	1	NA	1	-0.208975036502727	1	0.0000000000000000000000000000000000000000356921940118321	1	NA	1
Dmel_CG3696	kis	-0.076513564450942	1	0.000000149752933497044	1	NA	1	-0.265978978095207	1	0.000277771612272981	1	NA	1
Dmel_CG3625	CG3625	-0.0241421568955609	1	0.0000000000000000000000000000000000000000000000050593676956832	1	NA	1	-0.403354809056923	1	0.0000000000000000000000000000000000000000037600758326616	1	NA	1
Dmel_CG3582	U2af38	-0.030337504745699	1	1	1	NA	1	-0.121650351551591	1	1	1	NA	1
Dmel_CG2720	Stip1	0.00880497184269304	1	0.375118725078849	1	NA	1	0.0831543181194428	1	1	1	NA	1
Dmel_CG2699	Pi3K21B	-0.00551073935706344	1	1	1	NA	1	-0.00881473244565637	1	0.156245668847436	1	NA	1
Dmel_CG4087	RpLP1	-0.0181575539118218	1	0	1	NA	1	-0.555663182219392	0.108324234434394	0	0.00949222862513067	-0.204728248782229	1
Dmel_CG11885	CG11885	-0.0656746945033945	1	1	1	NA	1	-0.0177524081779929	1	1	1	NA	1
Dmel_CG4280	crq	-0.0515609837208874	1	0.0238978991722455	1	NA	1	-0.31415746693678	1	0.249244973602594	1	NA	1
Dmel_CG3018	lwr	-0.0383445117362893	1	0.000000000000000000000296557737164153	1	NA	1	0.230304231109725	1	0.00000000000000670003439499558	0.0375866022358503	-0.2719788706919	1
Dmel_CG11840	Spp	-0.0205082836033592	1	0.0000000000000000000000000000758712176427594	1	NA	1	0.265960238536264	1	0.0000000000000000000001664128146125	1	NA	1
Dmel_CG2789	Tspo	-0.0632173048987659	1	2.09672601667181e-210	1	NA	1	-0.00495544241970725	1	6.42522055726646e-200	1	NA	1
Dmel_CG3324	Pkg21D	-0.019097791955632	1	0.00000000343907667588564	1	NA	1	-0.101475414704034	1	0.00000000168276960049232	1	NA	1
Dmel_CG3662	CG3662	0.0281987982771057	1	0.00000000000000000000000000000000000000000000000000000472857530211516	1	NA	1	-0.477388309626017	1	0.0000000000000000000000000000000000000041546138947877	1	NA	1
Dmel_CG3943	kraken	-0.0221264821813048	1	0	1	NA	1	0.462131122772216	1	0	1	NA	1
Dmel_CG33526	PNUTS	-0.0784034756400629	1	0.0271100729287337	1	NA	1	0.0406807636742779	1	1	1	NA	1
Dmel_CG31795	IA-2	-0.0634727134868187	1	0	0.0211649184334664	0.140180305642044	1	-0.517405617699059	0.398611309713946	0	0.00134092910846951	-0.162475494383098	0.641546841635537
Dmel_CG4428	Atg4a	-0.0592861825419818	1	0.0000000000613915203368993	1	NA	1	-0.1235405861564	1	0.00000125673356957271	1	NA	1
Dmel_CG4577	CG4577	0.107912056361152	1	0	1	NA	1	-0.617981012335838	0.00889917135952534	0	1	NA	1
Dmel_CG4764	Vps29	-0.0567485120237991	1	0.0032595550500263	1	NA	1	-0.274356724534956	1	0.00226053647793929	1	NA	1
Dmel_CG33126	NLaz	-0.0820721394870327	1	0	1	NA	1	-0.348419637322136	1	0	1	NA	1
Dmel_CG7361	RFeSP	0.0646720460484149	1	4.58441562956716e-171	1	NA	1	-0.675705656871795	0.000515091703176904	2.57004762961575e-142	1	NA	1
Dmel_CG17158	cpb	-0.0670793355543806	1	0.000000141204157571952	0.96084145978111	NA	1	0.20130622599044	1	0.000000123630968502816	1	NA	1
Dmel_CG17654	Eno	-0.0439143192836571	1	1.89255365288987e-160	1	NA	1	-0.380321611518286	1	2.6911591239642e-133	1	NA	1
Dmel_CG31937	CG31937	-0.0627793676155794	1	0.0000000000000627612704817406	1	NA	1	-0.130989773203188	1	0.000000000678562999641203	1	NA	1
Dmel_CG10908	Der-1	-0.0679744704753837	1	0.00000000000718570674082899	1	NA	1	0.212727856350398	1	0.000000000347569196583541	0.160830324506832	NA	0.00963335184273584
Dmel_CG4233	Got2	-0.109817008941215	1	0.0000000000000000154448078670692	1	NA	1	-0.457408492147951	1	0.000000000000188581438273895	1	NA	1
Dmel_CG7254	GlyP	-0.0456678246987646	1	1.01726467093385e-283	1	NA	1	-0.390258184716873	1	5.02744526867368e-219	1	NA	1
Dmel_CG4265	Uch	-0.0511656132910265	1	0.0000000000000000000000000000000000000000000000000000000000000000186136085246837	1	NA	1	-0.00449262039503045	1	0.00000000000000000000000000000000000000000000000000000206212999296812	1	NA	1
Dmel_CG7085	sau	0.00471099716812368	1	0.164307937846083	1	NA	1	-0.000400309054222064	1	1	1	NA	1
Dmel_CG3664	Rab5	-0.0915143666285033	1	0.000000000000000000000000000424873198737169	1	NA	1	-0.219628693475134	1	0.000000000000000000000727091664478284	1	NA	1
Dmel_CG3609	CG3609	-0.0772773560480098	1	0.00000000000000000000000000000000000000000000000000000000000000000000000533811439889114	1	NA	1	0.20834616314591	1	0.000000000000000000000000000000000000000000000000000055881426967289	1	NA	1
Dmel_CG3214	ND-B17.2	-0.0844109490547302	1	0.0000000000000000000000000000000000000000000204061366157245	1	NA	1	-0.606039532931132	0.0149691429311827	0.000000000000000000000000000000000000025180265495659	1	NA	1
Dmel_CG9881	Arpc5	-0.0668692103912883	1	0.0000000000000000000000000000000000000000161553699199284	0.938196434992158	NA	1	-0.0325548918502657	1	0.00000000000000000000000000000000000304091009192257	1	NA	1
